application_id;module;function;path;prior;target_range
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN12_GLOBAL__N_18EarlyCSE9LoadValueC2EPN4llvm11InstructionEjjb;A0.D.S2.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN12_GLOBAL__N_18EarlyCSE9LoadValueC2EPN4llvm11InstructionEjjb;A0.D.S2.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN12_GLOBAL__N_18EarlyCSE9LoadValueC2EPN4llvm11InstructionEjjb;A0.D.S2.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12DenseMapBaseINS_8DenseMapIPNS_5ValueEPNS_18ScopedHashTableValIS3_N12_GLOBAL__N_18EarlyCSE9LoadValueEEENS_12DenseMapInfoIS3_EENS_6detail12DenseMapPairIS3_S9_EEEES3_S9_SB_SE_E12getHashValueERKS3_;Z.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12DenseMapBaseINS_8DenseMapIPNS_5ValueEPNS_18ScopedHashTableValIS3_N12_GLOBAL__N_18EarlyCSE9LoadValueEEENS_12DenseMapInfoIS3_EENS_6detail12DenseMapPairIS3_S9_EEEES3_S9_SB_SE_E12getHashValueERKS3_;Z.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12DenseMapBaseINS_8DenseMapIPNS_5ValueEPNS_18ScopedHashTableValIS3_N12_GLOBAL__N_18EarlyCSE9LoadValueEEENS_12DenseMapInfoIS3_EENS_6detail12DenseMapPairIS3_S9_EEEES3_S9_SB_SE_E12getHashValueERKS3_;Z.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK12_GLOBAL__N_18EarlyCSE15ParseMemoryInst10isVolatileEv;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK12_GLOBAL__N_18EarlyCSE15ParseMemoryInst11isUnorderedEv;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm8LoadInst10isVolatileEv;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm8LoadInst11getOrderingEv;Z.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm8LoadInst11getOrderingEv;Z.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm8LoadInst11getOrderingEv;Z.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm8LoadInst11getOrderingEv;Z.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm8LoadInst11getOrderingEv;Z.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm8LoadInst11getOrderingEv;Z.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm8LoadInst11getOrderingEv;Z.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm8LoadInst11isUnorderedEv;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm13isa_impl_wrapINS_11GlobalAliasEKPNS_8ConstantEPKS2_E4doitERS4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm13isa_impl_wrapINS_11GlobalAliasEPKNS_8ConstantES4_E4doitERKS4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm3isaINS_11GlobalAliasEPNS_8ConstantEEEbRKT0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm11GlobalAlias7classofEPKNS_5ValueE;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm8isa_implINS_11GlobalAliasENS_8ConstantEvE4doitERKS2_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm11isa_impl_clINS_11GlobalAliasEPKNS_8ConstantEE4doitES4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Utils/Local.cpp;_ZNK4llvm11Instruction11hasMetadataEv;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Utils/SimplifyCFG.cpp;_ZN4llvm8ArrayRefIjEC2ILm12EEERAT__Kj;A0.D.S1.L.L.T-i16;Integer Offset Prior;12,5883
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Utils/SimplifyCFG.cpp;_ZN4llvm8ArrayRefIjEC2ILm12EEERAT__Kj;A0.D.S1.L.L.T-i16;Integer Scale Prior;1,479
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Utils/SimplifyCFG.cpp;_ZN4llvm8ArrayRefIjEC2ILm12EEERAT__Kj;A0.D.S1.L.T-i32;Integer Offset Prior;12,5432
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Utils/SimplifyCFG.cpp;_ZN4llvm8ArrayRefIjEC2ILm12EEERAT__Kj;A0.D.S1.L.T-i32;Integer Scale Prior;1,516
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Utils/SimplifyCFG.cpp;_ZN4llvm8ArrayRefIjEC2ILm12EEERAT__Kj;A0.D.S1.L.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Utils/SimplifyCFG.cpp;_ZN4llvm8ArrayRefIjEC2ILm12EEERAT__Kj;A0.D.S1.T-i64;Integer Offset Prior;12,6147
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Utils/SimplifyCFG.cpp;_ZN4llvm8ArrayRefIjEC2ILm12EEERAT__Kj;A0.D.S1.T-i64;Integer Scale Prior;1,508
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/InstructionSimplify.cpp;_ZN4llvmngENS_5APIntE;A0.D.S0.S0.T-i64;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/InstructionSimplify.cpp;_ZNK4llvm5APInt3absEv;A0.D.S0.S0.T-i64;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/InstructionSimplify.cpp;_ZN4llvm5APIntC2EOS0_;A0.D.S0.S0.T-i64;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm13isa_impl_wrapINS_7PHINodeEKPKNS_5ValueES4_E4doitERS5_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/InstructionSimplify.cpp;_ZN4llvm5APInt6negateEv;A0.D.S0.S0.T-i64;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm3isaINS_7PHINodeEPKNS_5ValueEEEbRKT0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm8isa_implINS_7PHINodeENS_5ValueEvE4doitERKS2_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZL16computeKnownBitsPKN4llvm5ValueERNS_9KnownBitsEjRKN12_GLOBAL__N_15QueryE;A1.D.S0.S0.S0.L.L.L.T-i8;Integer Scale Prior;127,127
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN12_GLOBAL__N_18EarlyCSE9StackNodeC2ERN4llvm15ScopedHashTableINS_11SimpleValueEPNS2_5ValueENS2_12DenseMapInfoIS4_EENS2_18RecyclingAllocatorINS2_20BumpPtrAllocatorImplINS2_15MallocAllocatorELm4096ELm4096EEENS2_18ScopedHashTableValIS4_S6_EELm32ELm8EEEEERNS3_IS6_NS0_9LoadValueENS7_IS6_EENS9_ISC_NSD_IS6_SI_EELm48ELm8EEEEERNS3_INS2_14MemoryLocationEjNS7_ISO_EENS9_ISC_NSD_ISO_jEELm72ELm8EEEEERNS3_INS_9CallValueESt4pairIPNS2_11InstructionEjENS7_ISU_EESB_EEjPNS2_15DomTreeNodeBaseINS2_10BasicBlockEEEN9__gnu_cxx17__normal_iteratorIPS15_St6vectorIS15_SaIS15_EEEES1C_;A0.D.S6.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.T-i16;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.T-i16;Integer Scale Prior;32767,32767
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.L.T-i8;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.L.T-i8;Integer Scale Prior;3,1
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm5Value10getValueIDEv;Z.T-i32;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm5Value10getValueIDEv;Z.T-i32;Integer Scale Prior;2147483646,2147483647
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm5Value10getValueIDEv;Z.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm5Value10getValueIDEv;Z.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm5Value10getValueIDEv;Z.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm11Instruction9getOpcodeEv;Z.L.L.T-i8;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm11Instruction9getOpcodeEv;Z.L.L.T-i8;Integer Scale Prior;4,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm11Instruction9getOpcodeEv;Z.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm11Instruction9getOpcodeEv;Z.L.T-i16;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm11Instruction9getOpcodeEv;Z.L.T-i16;Integer Scale Prior;18430,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm11Instruction9getOpcodeEv;Z.T-i32;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm11Instruction9getOpcodeEv;Z.T-i32;Integer Scale Prior;1207959550,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm11Instruction9getOpcodeEv;Z.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm11Instruction9getOpcodeEv;Z.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK4llvm11Instruction9getOpcodeEv;Z.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN12_GLOBAL__N_18EarlyCSE11processNodeEPN4llvm15DomTreeNodeBaseINS1_10BasicBlockEEE;A0.D.S8.S0.S3.T-i32;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN12_GLOBAL__N_18EarlyCSE11processNodeEPN4llvm15DomTreeNodeBaseINS1_10BasicBlockEEE;A0.D.S8.S0.S3.L.T-i16;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN12_GLOBAL__N_18EarlyCSE11processNodeEPN4llvm15DomTreeNodeBaseINS1_10BasicBlockEEE;A0.D.S8.S0.S3.L.L.T-i8;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm8isa_implINS_11InstructionENS_5ValueEvE4doitERKS2_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm11isa_impl_clINS_11InstructionEPKNS_5ValueEE4doitES4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm13isa_impl_wrapINS_11InstructionEPKNS_5ValueES4_E4doitERKS4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm3isaINS_11InstructionEPKNS_5ValueEEEbRKT0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN12_GLOBAL__N_18EarlyCSE15ParseMemoryInstC2EPN4llvm11InstructionERKNS2_19TargetTransformInfoE;A0.D.S0.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZNK12_GLOBAL__N_18EarlyCSE15ParseMemoryInst7isValidEv;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm13isa_impl_wrapINS_11InstructionEKPKNS_5ValueES4_E4doitERS5_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm3isaINS_8LoadInstEPKNS_5ValueEEEbRKT0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm13isa_impl_wrapINS_8LoadInstEKPKNS_5ValueES4_E4doitERS5_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.L.T-i8;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.L.T-i8;Integer Scale Prior;4,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.T-i16;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.T-i16;Integer Scale Prior;32767,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value10getValueIDEv;Z.T-i32;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value10getValueIDEv;Z.T-i32;Integer Scale Prior;2147483647,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value10getValueIDEv;Z.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value10getValueIDEv;Z.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value10getValueIDEv;Z.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Transforms/Scalar/SCCP.cpp;_ZN12_GLOBAL__N_110SCCPSolver13visitCallInstERN4llvm8CallInstE;A0.D.S4.S3.L.L.T-i8;Integer Scale Prior;6,17
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm20GetUnderlyingObjectsEPKNS_5ValueERNS_15SmallVectorImplIS2_EERKNS_10DataLayoutEPNS_8LoopInfoEj;A1.D.S0.S0.S0.S1.T-i32;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm20GetUnderlyingObjectsEPKNS_5ValueERNS_15SmallVectorImplIS2_EERKNS_10DataLayoutEPNS_8LoopInfoEj;A1.D.S0.S0.S0.S1.T-i32;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm20GetUnderlyingObjectsEPKNS_5ValueERNS_15SmallVectorImplIS2_EERKNS_10DataLayoutEPNS_8LoopInfoEj;A1.D.S0.S0.S0.S1.L.L.T-i8;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm20GetUnderlyingObjectsEPKNS_5ValueERNS_15SmallVectorImplIS2_EERKNS_10DataLayoutEPNS_8LoopInfoEj;A1.D.S0.S0.S0.S1.L.L.T-i8;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm20GetUnderlyingObjectsEPKNS_5ValueERNS_15SmallVectorImplIS2_EERKNS_10DataLayoutEPNS_8LoopInfoEj;A1.D.S0.S0.S0.S1.L.T-i16;Integer Offset Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm20GetUnderlyingObjectsEPKNS_5ValueERNS_15SmallVectorImplIS2_EERKNS_10DataLayoutEPNS_8LoopInfoEj;A1.D.S0.S0.S0.S1.L.T-i16;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm13isa_impl_wrapINS_14GlobalVariableEPKNS_5ValueES4_E4doitERKS4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm13isa_impl_wrapINS_14GlobalVariableEKPKNS_5ValueES4_E4doitERS5_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm11isa_impl_clINS_14GlobalVariableEPKNS_5ValueEE4doitES4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm3isaINS_14GlobalVariableEPKNS_5ValueEEEbRKT0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm8isa_implINS_14GlobalVariableENS_5ValueEvE4doitERKS2_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZNK4llvm14GlobalVariable10isConstantEv;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm21getConstantStringInfoEPKNS_5ValueERNS_9StringRefEmb;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm12ConstantExpr9getOpcodeEv;Z.L.T-i16;Integer Offset Prior;3,32767
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm12ConstantExpr9getOpcodeEv;Z.L.T-i16;Integer Scale Prior;32767,32767
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm12ConstantExpr9getOpcodeEv;Z.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm12ConstantExpr9getOpcodeEv;Z.L.L.T-i8;Integer Offset Prior;3,127
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm12ConstantExpr9getOpcodeEv;Z.L.L.T-i8;Integer Scale Prior;7,6
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm12ConstantExpr9getOpcodeEv;Z.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm12ConstantExpr9getOpcodeEv;Z.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm12ConstantExpr9getOpcodeEv;Z.T-i32;Integer Offset Prior;3,2147483647
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm12ConstantExpr9getOpcodeEv;Z.T-i32;Integer Scale Prior;2147483647,2147483647
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm12ConstantExpr9getOpcodeEv;Z.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm3isaINS_11GEPOperatorEPKNS_5ValueEEEbRKT0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm11SmallPtrSetIPKNS_5ValueELj4EEC2Ev;A0.D.S0.S0.S3.L.L.T-i8;Integer Range Prior;0,127
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm11SmallPtrSetIPKNS_5ValueELj4EEC2Ev;A0.D.S0.S0.S3.L.L.T-i8;Integer Offset Prior;0,127
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm11SmallPtrSetIPKNS_5ValueELj4EEC2Ev;A0.D.S0.S0.S3.L.T-i16;Integer Range Prior;0,219
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm11SmallPtrSetIPKNS_5ValueELj4EEC2Ev;A0.D.S0.S0.S3.L.T-i16;Integer Offset Prior;0,219
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm11SmallPtrSetIPKNS_5ValueELj4EEC2Ev;A0.D.S0.S0.S3.T-i32;Integer Range Prior;0,219
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm11SmallPtrSetIPKNS_5ValueELj4EEC2Ev;A0.D.S0.S0.S3.T-i32;Integer Offset Prior;0,219
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm15SmallPtrSetImplIPKNS_5ValueEEC2EPPKvj;A0.D.S0.S3.L.L.T-i8;Integer Range Prior;0,127
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm15SmallPtrSetImplIPKNS_5ValueEEC2EPPKvj;A0.D.S0.S3.L.L.T-i8;Integer Offset Prior;0,127
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm15SmallPtrSetImplIPKNS_5ValueEEC2EPPKvj;A0.D.S0.S3.L.T-i16;Integer Range Prior;0,208
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm15SmallPtrSetImplIPKNS_5ValueEEC2EPPKvj;A0.D.S0.S3.L.T-i16;Integer Offset Prior;0,208
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm15SmallPtrSetImplIPKNS_5ValueEEC2EPPKvj;A0.D.S0.S3.T-i32;Integer Range Prior;0,208
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm15SmallPtrSetImplIPKNS_5ValueEEC2EPPKvj;A0.D.S0.S3.T-i32;Integer Offset Prior;0,208
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm13isa_impl_wrapINS_11GEPOperatorEKPKNS_5ValueES4_E4doitERS5_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm14GlobalVariable7classofEPKNS_5ValueE;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value24getSubclassDataFromValueEv;Z.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value24getSubclassDataFromValueEv;Z.T-i16;Integer Offset Prior;3,32767
MINIMIZED_POLYBENCH_syrk;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm5Value24getSubclassDataFromValueEv;Z.T-i16;Integer Scale Prior;32767,32767
